SOURCELONG:Starfinder Armory	SOURCESHORT:SPW	SOURCEWEB:http://paizo.com/products/btpya1rr?Starfinder-Armory	SOURCEDATE:2018-10
# Original Entry by: bigrin42

###Block:BASIC MELEE WEAPONS
# One-Handed Weapons
# Uncategorized
Handaxe, basic	KEY:Handaxe (basic)		PROFICIENCY:WEAPON|Handaxe (basic)	MODIFY:ItemLevel|SET|1	QUALITY:Level|1	COST:90	PART:1|MODIFY:Damage|SET|1d4 	DAMAGE:1d4 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L	BONUS:VAR|BulkLight|1	WT:0.1	SPROP:Analog, thrown (20 ft.)
Chitinblade, nanoserrated		KEY:Chitinblade (nanoserrated)		PROFICIENCY:WEAPON|Chitinblade (nanoserrated)		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:46400		PART:1|MODIFY:Damage|SET|4d8 	DAMAGE:4d8 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Bleed 2d8		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog
Lance, elite		KEY:Lance (elite)		PROFICIENCY:WEAPON|Lance (elite)		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:50800		PART:1|MODIFY:Damage|SET|5d6 	DAMAGE:5d6 	TYPE:RESIZABLE.Piercing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, reach
Greataxe, molecular-rift		KEY:Greataxe (molecular-rift)		PROFICIENCY:WEAPON|Greataxe (molecular-rift)		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:69800		PART:1|MODIFY:Damage|SET|4d12 	DAMAGE:4d12 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog
Puzzleblade, moderation		KEY:Puzzleblade (moderation)		PROFICIENCY:WEAPON|Puzzleblade (moderation)		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:77400		PART:1|MODIFY:Damage|SET|7d6 	DAMAGE:7d6 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Breakdown
Maul, elite		KEY:Maul (elite)		PROFICIENCY:WEAPON|Maul (elite)		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:95000		PART:1|MODIFY:Damage|SET|7d8 	DAMAGE:7d8 	TYPE:RESIZABLE.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Knockdown		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, unwieldy
Living staff, elite		KEY:Living staff (elite)		PROFICIENCY:WEAPON|Living staff (elite)		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:181000		PART:1|MODIFY:Damage|SET|12d6 	DAMAGE:12d6 	TYPE:RESIZABLE.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Bind		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Block, living, powered (capacity 20, usage 1), reach
Scythe, ultrathin		KEY:Scythe (ultrathin)		PROFICIENCY:WEAPON|Scythe (ultrathin)		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:160000		PART:1|MODIFY:Damage|SET|7d8 	DAMAGE:7d8 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, trip
Chitinblade, ultraserrated		KEY:Chitinblade (ultraserrated)		PROFICIENCY:WEAPON|Chitinblade (ultraserrated)		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:219000		PART:1|MODIFY:Damage|SET|8d8 	DAMAGE:8d8 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Bleed 3d8		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog
Garrote, monowire		KEY:Garrote (monowire)		PROFICIENCY:WEAPON|Garrote (monowire)		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:225000		PART:1|MODIFY:Damage|SET|5d8 	DAMAGE:5d8 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr.Operative		WIELD:TwoHanded		QUALITY:Critical|Bleed 2d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, conceal, grapple, operative, throttle
Lance, paragon		KEY:Lance (paragon)		PROFICIENCY:WEAPON|Lance (paragon)		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:365000		PART:1|MODIFY:Damage|SET|11d6 	DAMAGE:11d6 	TYPE:RESIZABLE.Piercing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, reach
Puzzleblade, tradition		KEY:Puzzleblade (tradition)		PROFICIENCY:WEAPON|Puzzleblade (tradition)		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:605000		PART:1|MODIFY:Damage|SET|14d6 	DAMAGE:14d6 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|-		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Breakdown
Living staff, paragon		KEY:Living staff (paragon)		PROFICIENCY:WEAPON|Living staff (paragon)		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:919000		PART:1|MODIFY:Damage|SET|14d6 	DAMAGE:14d6 	TYPE:RESIZABLE.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Bind		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Block, living, powered (capacity 20, usage 1), reach
Maul, paragon		KEY:Maul (paragon)		PROFICIENCY:WEAPON|Maul (paragon)		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:724000		PART:1|MODIFY:Damage|SET|15d8 	DAMAGE:15d8 	TYPE:RESIZABLE.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:TwoHanded		QUALITY:Critical|Knockdown		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, unwieldy
###Block:ADVANCED MELEE WEAPONS
# One-Handed Weapons
#  Cryo
Ice needle, undercover		KEY:Ice needle (undercover)		PROFICIENCY:WEAPON|Ice needle (undercover)		MODIFY:ItemLevel|SET|1		QUALITY:Level|1		COST:330		PART:1|MODIFY:Damage|SET|1d4		DAMAGE:1d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.Piercing.CRYO		WIELD:OneHanded		QUALITY:Critical|Injection DC +2		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, injection, powered (capacity 20, usage 4)
#TODO: Implement integrated
Cryospike, personal		KEY:Cryospike (personal)		PROFICIENCY:WEAPON|Cryospike (personal)		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:1100		PART:1|MODIFY:Damage|SET|1d4		DAMAGE:1d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Extinguish, integrated (2 slots), powered (capacity 20, usage 2)
Bone scepter, chill		KEY:Bone scepter (chill)		PROFICIENCY:WEAPON|Bone scepter (chill)		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1490		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Leech		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, antibiological
Zero knife, frostbite-class		KEY:Zero knife (frostbite-class)		PROFICIENCY:WEAPON|Zero knife (frostbite-class)		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2810		PART:1|MODIFY:Damage|SET|1d4		DAMAGE:1d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, operative, powered (capacity 40, usage 1)
Ice needle, furtive		KEY:Ice needle (furtive)		PROFICIENCY:WEAPON|Ice needle (furtive)		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3140		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.Piercing.CRYO		WIELD:OneHanded		QUALITY:Critical|Injection DC +2		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, injection, powered (capacity 20, usage 4)
Gale baton, tempest		KEY:Gale baton (tempest)		PROFICIENCY:WEAPON|Gale baton (tempest)		MODIFY:ItemLevel|SET|6		QUALITY:Level|6		COST:4240		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Deflect, operative, powered (capacity 80, usage 4)
Zero knife, hailstorm-class		KEY:Zero knife (hailstorm-class)		PROFICIENCY:WEAPON|Zero knife (hailstorm-class)		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:5540		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, operative, powered (capacity 40, usage 1)
Bone scepter, void		KEY:Bone scepter (void)		PROFICIENCY:WEAPON|Bone scepter (void)		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:9850		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Leech		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, antibiological
Cryospike, residential		KEY:Cryospike (residential)		PROFICIENCY:WEAPON|Cryospike (residential)		MODIFY:ItemLevel|SET|9		QUALITY:Level|9		COST:13700		PART:1|MODIFY:Damage|SET|3d4		DAMAGE:3d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Extinguish, integrated (2 slots), powered (capacity 20, usage 2)
Ice needle, artifice		KEY:Ice needle (artifice)		PROFICIENCY:WEAPON|Ice needle (artifice)		MODIFY:ItemLevel|SET|10		QUALITY:Level|10		COST:18400		PART:1|MODIFY:Damage|SET|4d6		DAMAGE:4d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.Piercing.CRYO		WIELD:OneHanded		QUALITY:Critical|Injection DC +2		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, injection, powered (capacity 40, usage 4)
Gale baton, cyclone		KEY:Gale baton (cyclone)		PROFICIENCY:WEAPON|Gale baton (cyclone)		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:24500		PART:1|MODIFY:Damage|SET|3d8		DAMAGE:3d8		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Deflect, operative, powered (capacity 80, usage 4)
Zero knife, blizzard-class		KEY:Zero knife (blizzard-class)		PROFICIENCY:WEAPON|Zero knife (blizzard-class)		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:32400		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, operative, powered (capacity 40, usage 1)
Bone scepter, rigor		KEY:Bone scepter (rigor)		PROFICIENCY:WEAPON|Bone scepter (rigor)		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:51800		PART:1|MODIFY:Damage|SET|5d6		DAMAGE:5d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Leech		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, antibiological
Ice needle, espionage		KEY:Ice needle (espionage)		PROFICIENCY:WEAPON|Ice needle (espionage)		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:74100		PART:1|MODIFY:Damage|SET|7d6		DAMAGE:7d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.Piercing.CRYO		WIELD:OneHanded		QUALITY:Critical|Injection DC +2		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, injection, powered (capacity 40, usage 4)
Cryospike, industrial		KEY:Cryospike (industrial)		PROFICIENCY:WEAPON|Cryospike (industrial)		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:114000		PART:1|MODIFY:Damage|SET|9d4		DAMAGE:9d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Extinguish, integrated (2 slots), powered (capacity 20, usage 2)
Zero knife, avalanche-class		KEY:Zero knife (avalanche-class)		PROFICIENCY:WEAPON|Zero knife (avalanche-class)		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:145000		PART:1|MODIFY:Damage|SET|5d6		DAMAGE:5d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, operative, powered (capacity 40, usage 1)
Gale baton, hurricane		KEY:Gale baton (hurricane)		PROFICIENCY:WEAPON|Gale baton (hurricane)		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:245000		PART:1|MODIFY:Damage|SET|9d6		DAMAGE:9d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Deflect, operative, powered (capacity 80, usage 4)
Ice needle, subterfuge		KEY:Ice needle (subterfuge)		PROFICIENCY:WEAPON|Ice needle (subterfuge)		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:384000		PART:1|MODIFY:Damage|SET|13d6		DAMAGE:13d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.Piercing.CRYO		WIELD:OneHanded		QUALITY:Critical|Injection DC +2		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, injection, powered (capacity 80, usage 4)
Bone scepter, cadaver		KEY:Bone scepter (cadaver)		PROFICIENCY:WEAPON|Bone scepter (cadaver)		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:598000		PART:1|MODIFY:Damage|SET|12d6		DAMAGE:12d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Leech		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, antibiological
Zero knife, icequake-class		KEY:Zero knife (icequake-class)		PROFICIENCY:WEAPON|Zero knife (icequake-class)		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:729000		PART:1|MODIFY:Damage|SET|7d6		DAMAGE:7d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Cold.CRYO		WIELD:OneHanded		QUALITY:Critical|Staggered		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Conceal, operative, powered (capacity 40, usage 1)
#  Disintegrator
Disintegrator lash, liquidator		KEY:Disintegrator lash (liquidator)		PROFICIENCY:WEAPON|Disintegrator lash (liquidator)		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1450		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Acid.DISINTEGRATOR		WIELD:OneHanded		QUALITY:Critical|Corrode 1d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Living, powered (capacity 20, usage 1), reach
Disintegrator lash, decimator		KEY:Disintegrator lash (decimator)		PROFICIENCY:WEAPON|Disintegrator lash (decimator)		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:9800		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Acid.DISINTEGRATOR		WIELD:OneHanded		QUALITY:Critical|Corrode 1d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Living, powered (capacity 20, usage 1), reach
Disintegrator lash, executioner		KEY:Disintegrator lash (executioner)		PROFICIENCY:WEAPON|Disintegrator lash (executioner)		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:113000		PART:1|MODIFY:Damage|SET|2d20		DAMAGE:2d20		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Acid.DISINTEGRATOR		WIELD:OneHanded		QUALITY:Critical|Corrode 2d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Living, powered (capacity 20, usage 1), reach
Disintegrator lash, eradicator		KEY:Disintegrator lash (eradicator)		PROFICIENCY:WEAPON|Disintegrator lash (eradicator)		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:850000		PART:1|MODIFY:Damage|SET|4d20		DAMAGE:4d20		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Acid.DISINTEGRATOR		WIELD:OneHanded		QUALITY:Critical|Corrode 4d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Living, powered (capacity 20, usage 1), reach
#  Flame
Junk censer		KEY:Junk censer		PROFICIENCY:WEAPON|Junk censer		MODIFY:ItemLevel|SET|1		QUALITY:Level|1		COST:125		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Bludgeoning.Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Burn 1d4		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, fueled (capacity 20, usage 4), thrown (10 ft.)
Resistance rod, strain-gauge		KEY:Resistance rod (strain-gauge)		PROFICIENCY:WEAPON|Resistance rod (strain-gauge)		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:510		PART:1|MODIFY:Damage|SET|1d4		DAMAGE:1d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Burn 1d4		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Powered (capacity 20, usage 1)
Pyrod, luminous		KEY:Pyrod (luminous)		PROFICIENCY:WEAPON|Pyrod (luminous)		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1300		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Jet 1d4		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, fueled (capacity 20, usage 1), professional (dancer)
Magma blade, rhyolite		KEY:Magma blade (rhyolite)		PROFICIENCY:WEAPON|Magma blade (rhyolite)		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2300		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.Slashing.FLAME			WIELD:OneHanded		QUALITY:Critical|Wound		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Powered (capacity 20, usage 2)
Searing grip, low-heat		KEY:Searing grip (low-heat)		PROFICIENCY:WEAPON|Searing grip (low-heat)		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3010		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Burn 1d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Grapple, powered (capacity 20, usage 2)
Mirage dagger, distortion		KEY:Mirage dagger (distortion)		PROFICIENCY:WEAPON|Mirage dagger (distortion)		MODIFY:ItemLevel|SET|6		QUALITY:Level|6		COST:4450		PART:1|MODIFY:Damage|SET|1d4		DAMAGE:1d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr.Operative		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Feint, operative, powered (capacity 20, usage 1)
Magma blade, andesite		KEY:Magma blade (andesite)		PROFICIENCY:WEAPON|Magma blade (andesite)		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:10900		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.Slashing.FLAME			WIELD:OneHanded		QUALITY:Critical|Wound		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Powered (capacity 20, usage 2)
Resistance rod, thermistor		KEY:Resistance rod (thermistor)		PROFICIENCY:WEAPON|Resistance rod (thermistor)		MODIFY:ItemLevel|SET|9		QUALITY:Level|9		COST:12600		PART:1|MODIFY:Damage|SET|4d4		DAMAGE:4d4		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Burn 2d4		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Powered (capacity 20, usage 1)
Pyrod, torch		KEY:Pyrod (torch)		PROFICIENCY:WEAPON|Pyrod (torch)		MODIFY:ItemLevel|SET|10		QUALITY:Level|10		COST:13500		PART:1|MODIFY:Damage|SET|3d6		DAMAGE:3d6		TYPE:RESIZABLE.Weapon.Melee.Advanced Melee.Prof Group Advanced Melee.ToHit_UseStr.Damage_UseStr		TYPE:Fire.FLAME		WIELD:OneHanded		QUALITY:Critical|Jet 2d6		QUALITY:Bulk|L		BONUS:VAR|BulkLight|1		WT:0.1		SPROP:Analog, fueled (capacity 20, usage 1), professional (dancer)
