SOURCELONG:System Reference Document 5.0	SOURCESHORT:SRD5	SOURCEWEB:http://dnd.wizards.com/articles/features/systems-reference-document-srd
# Original Entry: See contributors listed in PCC file.

# Monsters begin on page 264, appendix creatures are on page 361

###Block: Monsters -- Page 264
Aboleth							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Aboleth								SOURCEPAGE:p.13			SIZE:L	RACETYPE:Aberration	KIT:1|LE	BONUS:VAR|AC_Natural_Armor|8|TYPE=Racial	MONSTERCLASS:Hit Die:18	MOVE:Walk,10,Swim,40	BONUS:STAT|STR|10	BONUS:STAT|DEX|-2	BONUS:STAT|CON|4	BONUS:STAT|INT|8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	BONUS:VAR|DarkvisionRange|120|TYPE=Base	BONUS:VAR|TelepathyRange|120|TYPE=Base	CR:10
Angel (Deva)					OUTPUTNAME:Deva								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Angel (Deva)									SOURCEPAGE:p.16		KEY:Angel (Deva)					SORTKEY:Angel	SIZE:M	RACETYPE:Celestial	KIT:1|LG	BONUS:VAR|AC_Natural_Armor|3|TYPE=Racial	MONSTERCLASS:Hit Die:16	MOVE:Walk,30,Fly,90	BONUS:STAT|STR|8	BONUS:STAT|DEX|8	BONUS:STAT|CON|8	BONUS:STAT|INT|6	BONUS:STAT|WIS|10	BONUS:STAT|CHA|10	BONUS:VAR|DarkvisionRange|120|TYPE=Base	CR:10
Giant Fire Beetle						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Fire Beetle						SOURCEPAGE:p.		
Giant Frog							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Frog							SOURCEPAGE:p.		
Giant Goat							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Goat							SOURCEPAGE:p.		
Giant Hyena							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Hyena							SOURCEPAGE:p.		
Giant Lizard						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Lizard						SOURCEPAGE:p.		
Giant Octopus						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Octopus						SOURCEPAGE:p.		
Giant Owl							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Owl							SOURCEPAGE:p.		
Giant Poisonous Snake					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Poisonous Snake					SOURCEPAGE:p.		
Giant Scorpion						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Scorpion						SOURCEPAGE:p.		
Giant Rat							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Rat							SOURCEPAGE:p. ' ~		
Giant Sea Horse						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Sea Horse						SOURCEPAGE:p.		
Giant Shark							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Shark							SOURCEPAGE:p.		
Giant Spider						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Spider						SOURCEPAGE:p. '		
Giant Toad							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Toad							SOURCEPAGE:p.		
Giant Vulture						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Vulture						SOURCEPAGE:p.		
Giant Wasp							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Wasp							SOURCEPAGE:p.		
Giant Weasel						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Weasel						SOURCEPAGE:p.		
Giant Wolf Spider						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Giant Wolf Spider						SOURCEPAGE:p.		
Goat								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Goat								SOURCEPAGE:p.		
Hawk								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hawk								SOURCEPAGE:p.		
Hunter Shark						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hunter Shark						SOURCEPAGE:p.		
Hyena								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hyena								SOURCEPAGE:p.		
Jackal							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Jackal							SOURCEPAGE:p.		
Killer Whale						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Killer Whale						SOURCEPAGE:p.		
Lion								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Lion								SOURCEPAGE:p.		
Lizard							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Lizard							SOURCEPAGE:p.		
Mammoth							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mammoth							SOURCEPAGE:p.		
Mastiff							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mastiff							SOURCEPAGE:p.		
Mule								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mule								SOURCEPAGE:p.		
Octopus							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Octopus							SOURCEPAGE:p.		
Owl								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Owl								SOURCEPAGE:p.		
Panther							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Panther							SOURCEPAGE:p.		
Cave Bear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Cave Bear							SOURCEPAGE:p.		
Phase Spider						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Phase Spider						SOURCEPAGE:p.		
Poisonous Snake						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Poisonous Snake						SOURCEPAGE:p.		
Polar Bear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Polar Bear							SOURCEPAGE:p.		
Pony								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Pony								SOURCEPAGE:p.		
Quipper							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Quipper							SOURCEPAGE:p.		
Rat								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Rat								SOURCEPAGE:p.		
Raven								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Raven								SOURCEPAGE:p.		
Reef Shark							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Reef Shark							SOURCEPAGE:p.		
Rhinoceros							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Rhinoceros							SOURCEPAGE:p.		
Riding Horse						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Riding Horse						SOURCEPAGE:p.		
Saber-toothed Tiger					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Saber-toothed Tiger					SOURCEPAGE:p.		
Scorpion							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Scorpion							SOURCEPAGE:p.		
Sea Horse							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Sea Horse							SOURCEPAGE:p.		
Spider							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Spider							SOURCEPAGE:p.		
Swarm of Bats						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Bats						SOURCEPAGE:p.		
Swarm of Beetles						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Beetles						SOURCEPAGE:p.		
Swarm of Centipedes					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Centipedes					SOURCEPAGE:p.		
Swarm of Insects						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Insects						SOURCEPAGE:p.		
Swarm of Poisonous Snakes				ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Poisonous Snakes				SOURCEPAGE:p.		
Swarm of Quippers						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Quippers						SOURCEPAGE:p.		
Swarm of Spiders						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Spiders						SOURCEPAGE:p.		
Swarm of Wasps						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Wasps						SOURCEPAGE:p.		
Swarm of Rats						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Rats						SOURCEPAGE:p.		
Swarm of Ravens						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Swarm of Ravens						SOURCEPAGE:p.		
Tiger								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Tiger								SOURCEPAGE:p.		
Vulture							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Vulture							SOURCEPAGE:p.		
Warhorse							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Warhorse							SOURCEPAGE:p.		
Weasel							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Weasel							SOURCEPAGE:p.		
Winter Wolf							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Winter Wolf							SOURCEPAGE:p.		
Wolf								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wolf								SOURCEPAGE:p.		
Worg								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Worg								SOURCEPAGE:p.		


#Imp			SOURCEPAGE:p.	SIZE:T	RACETYPE:Fiend	RACESUBTYPE:Devil|Shapechanger			KIT:2|Default Creature ~ Imp|LE			MONSTERCLASS:Hit Die:3	MOVE:Walk,20,Fly,40	BONUS:STAT|STR|-4	BONUS:STAT|DEX|6	BONUS:STAT|CON|2	BONUS:STAT|INT|0	BONUS:STAT|WIS|2	BONUS:STAT|CHA|4	BONUS:VAR|DarkvisionRange|120	CR:1	ABILITY:Internal|AUTOMATIC|Racial Trait ~ Imp
#Pseudodragon	SOURCEPAGE:p.	SIZE:T	RACETYPE:Dragon									KIT:2|Default Creature ~ Pseudodragon|NG		MONSTERCLASS:Hit Die:2	MOVE:Walk,15,Fly,60	BONUS:STAT|STR|-4	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|0	BONUS:STAT|WIS|2	BONUS:STAT|CHA|0		CR:1/4	BONUS:VAR|BlindsightRange|10	BONUS:VAR|DarkvisionRange|60	ABILITY:Internal|AUTOMATIC|Racial Trait ~ Pseudodragon	BONUS:VAR|AC_Natural_Armor|1|TYPE=Base		NATURALATTACKS:Bite,Melee.Weapon.Attack.Natural.Piercing,*1,1d4	NATURALATTACKS:Sting,Melee.Weapon.Attack.Natural.Piercing,*1,1d4,SPROP=target must succeed on a DC 11 Constitution saving throw or become poisoned for 1 hour. If the saving throw fails by 5 or more; the target falls unconscious for the same duration or until it takes damage or another creature uses an action to shake it awake.
#Skeleton		SOURCEPAGE:p.	SIZE:M	RACETYPE:Undead									KIT:2|Default Creature ~ Skeleton|LE		MONSTERCLASS:Hit Die:2	MOVE:Walk,30		BONUS:STAT|STR|0	BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|-4	BONUS:STAT|WIS|-2	BONUS:STAT|CHA|-6	BONUS:VAR|DarkvisionRange|60	CR:1/4	ABILITY:Internal|AUTOMATIC|Racial Trait ~ Skeleton		BONUS:COMBAT|AC|1|TYPE=Armor
#Sprite		SOURCEPAGE:p.	SIZE:T	RACETYPE:Fey									KIT:2|Default Creature ~ Sprite|NG			MONSTERCLASS:Hit Die:1	MOVE:Walk,10,Fly,40	BONUS:STAT|STR|-8	BONUS:STAT|DEX|8	BONUS:STAT|CON|0	BONUS:STAT|INT|4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|0		CR:1/4	ABILITY:Internal|AUTOMATIC|Racial Trait ~ Sprite
#Zombie		SOURCEPAGE:p.	SIZE:M	RACETYPE:Undead									KIT:2|Default Creature ~ Zombie|NE			MONSTERCLASS:Hit Die:3	MOVE:Walk,20		BONUS:STAT|STR|2	BONUS:STAT|DEX|-4	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|-4	BONUS:STAT|CHA|-6	BONUS:VAR|DarkvisionRange|60	CR:1/4	ABILITY:Internal|AUTOMATIC|Racial Trait ~ Zombie
